HomePlanet,CryoSleep,Destination,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Side,Cabin_region1,Cabin_region2,Cabin_region3,Cabin_region4,Cabin_region5,Cabin_region6,Cabin_region7,Expenditure,No_spending,Solo,UnderAge
1,False,0,18.0,0.0,0.0,2.1125881657136594,0.0,0.0,True,6,0,False,True,False,False,False,False,False,2.1125881657136594,0,1,True
2,False,0,21.0,0.7412763113750154,0.0,2.054288211767212,1.7924169706841675,0.0,False,4,0,True,False,False,False,False,False,False,2.073875154099516,0,1,False
1,False,2,37.0,1.9070714954756425,1.5224670302876946,1.9502841776383666,1.223156202527103,0.0,True,6,1,False,True,False,False,False,False,False,2.034063738526142,0,1,False
1,True,1,24.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,True,False,False,False,False,False,0.0,1,1,False
1,True,0,38.0,0.0,0.0,0.0,0.0,0.0,False,6,0,False,True,False,False,False,False,False,0.0,1,0,False
1,False,0,11.0,0.0,0.0,0.0,0.0,0.0,True,6,0,False,True,False,False,False,False,False,0.0,1,0,True
1,False,1,6.0,0.0,0.0,0.0,0.0,0.0,False,6,0,False,True,False,False,False,False,False,0.0,1,0,True
3,False,0,49.0,0.0,1.7323562465403226,2.0408350920247402,2.2200373128834507,1.1247482629090362,False,2,1,True,False,False,False,False,False,False,2.2440463944057476,0,0,False
3,False,0,55.0,0.0,2.2715934921284973,1.8031780619573843,2.232705795922766,2.150991463655672,False,2,1,True,False,False,False,False,False,False,2.342995756854147,0,0,False
1,True,0,15.0,0.0,0.0,0.0,0.0,0.0,True,6,0,False,True,False,False,False,False,False,0.0,1,1,True
1,False,0,19.0,1.7067206012930416,0.0,0.0,1.6710010327416251,2.0001603010151285,False,5,1,False,False,True,False,False,False,False,2.032522669918176,0,1,False
1,True,0,16.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,True,False,False,False,False,False,0.0,1,1,True
3,False,0,48.0,0.0,1.2711498482847257,0.0,2.300902558252431,1.327761429538331,False,1,1,True,False,False,False,False,False,False,2.3012413531066573,0,0,False
3,True,1,25.0,0.0,0.0,0.0,0.0,0.0,True,1,1,True,False,False,False,False,False,False,0.0,1,0,False
3,False,0,23.0,0.7412763113750154,2.2841308179860462,0.0,1.4298455472897516,0.0,True,1,1,True,False,False,False,False,False,False,2.284507374591322,0,0,False
1,True,2,27.0,0.0,0.0,0.0,0.0,0.0,False,6,1,False,True,False,False,False,False,False,0.0,1,1,False
1,False,0,39.0,1.977759899174307,1.8225126721028055,1.8251953231790878,0.0,0.0,False,5,1,False,False,True,False,False,False,False,2.049334012932915,0,1,False
2,False,0,28.0,0.0,2.1075019523214045,0.959134838920824,0.0,0.0,True,5,1,False,False,True,False,False,False,False,2.1078544392506733,0,1,False
2,True,0,72.0,0.0,0.0,0.0,0.0,0.0,True,5,0,False,False,True,False,False,False,False,0.0,1,1,False
2,False,0,47.0,2.166381981917306,0.0,1.752790725901759,0.0,0.0,False,3,1,True,False,False,False,False,False,False,2.1721294685779653,0,1,False
1,True,0,65.0,0.0,0.0,0.0,0.0,0.0,False,6,0,False,True,False,False,False,False,False,0.0,1,1,False
1,False,2,40.0,1.327761429538331,0.0,0.0,2.016071555801817,0.0,False,5,1,False,False,True,False,False,False,False,2.019011585847093,0,1,False
3,False,1,18.0,0.0,0.0,0.0,0.0,0.0,True,4,1,True,False,False,False,False,False,False,0.0,1,0,True
3,True,0,27.0,0.0,0.0,0.0,0.0,0.0,True,4,1,True,False,False,False,False,False,False,0.0,1,0,False
1,True,0,21.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,True,False,False,False,False,False,0.0,1,1,False
1,False,0,37.0,1.8329451460953283,0.0,0.7412763113750154,2.0392198523138094,0.0,False,4,0,True,False,False,False,False,False,False,2.066827709147945,0,1,False
3,False,0,31.0,0.0,2.092375547265548,0.0,2.0541455370863377,1.970142808832862,False,4,0,True,False,False,False,False,False,False,2.181567651246737,0,1,False
1,False,0,33.0,1.4196068415100236,1.5341940066777084,1.9502841776383666,0.0,1.9185596528196553,False,6,0,False,True,False,False,False,False,False,2.040513853198374,0,1,False
3,True,1,53.0,0.0,0.0,0.0,0.0,0.0,True,2,1,True,False,False,False,False,False,False,0.0,1,0,False
3,False,0,27.0,0.0,2.381816939496007,0.0,0.7412763113750154,2.225980357458688,True,2,1,True,False,False,False,False,False,False,2.3992565461679223,0,0,False
1,False,0,74.0,0.0,1.8354346948604652,1.9969386834462954,0.0,0.0,True,6,0,False,True,False,False,False,False,False,2.035079830026609,0,1,False
2,True,0,27.0,0.0,0.0,0.0,0.0,0.0,True,5,1,False,False,True,False,False,False,False,0.0,1,1,False
1,False,2,23.0,1.9380825371667785,0.0,1.7795609835022244,1.7323562465403226,1.1622831138840004,False,5,1,False,False,True,False,False,False,False,2.0078523377987656,0,1,False
3,False,1,74.0,0.0,2.071207385110273,0.0,2.282116776325083,1.755698992678211,False,2,1,True,False,False,False,False,False,False,2.298275350574145,0,1,False
1,True,0,23.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,True,False,False,False,False,False,0.0,1,1,False
1,False,2,26.0,1.0804178182729878,0.0,1.945047123513961,0.7412763113750154,1.9350305802211858,False,6,0,False,True,False,False,False,False,False,2.0362540876734387,0,0,False
1,True,0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,0,False,True,False,False,False,False,False,0.0,1,0,True
1,True,0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,True,False,False,False,False,False,0.0,1,0,True
1,False,1,24.0,1.7163798514467992,1.5224670302876946,2.113176026085734,0.0,0.0,False,5,1,False,False,True,False,False,False,False,2.123546928330772,0,0,False
3,True,0,28.0,0.0,0.0,0.0,0.0,0.0,True,1,0,True,False,False,False,False,False,False,0.0,1,0,False
3,False,0,17.0,0.0,0.0,0.0,0.0,0.0,True,1,0,True,False,False,False,False,False,False,0.0,1,0,True
3,True,1,26.0,0.0,0.0,0.0,0.0,0.0,True,1,0,True,False,False,False,False,False,False,0.0,1,0,False
3,False,0,39.0,0.0,0.7412763113750154,0.0,2.0558459164910423,2.2081920542848876,False,1,0,True,False,False,False,False,False,False,2.2346866761236335,0,0,False
1,False,0,17.0,0.0,1.6920895459931111,0.0,0.0,2.060529603785608,False,6,1,False,True,False,False,False,False,False,2.071207385110273,0,1,True
1,False,1,15.0,1.9258220450052628,0.0,1.7087018253879918,1.8394863420693595,0.0,False,5,0,False,False,True,False,False,False,False,2.009752201333546,0,1,True
1,False,0,37.0,1.9772117130908506,0.0,1.4576463830228739,0.0,1.7513148227387971,False,5,1,False,False,True,False,False,False,False,2.011002022036394,0,1,False
1,False,0,38.0,2.0380755478691652,0.0,0.0,0.5265890341390446,1.4818766360989102,True,5,0,False,False,True,False,False,False,False,2.0429015382992897,0,1,False
3,False,1,33.0,0.0,2.4164721279668187,0.0,1.327761429538331,0.0,True,1,0,True,False,False,False,False,False,False,2.416521556689161,0,0,False
3,True,0,16.0,0.0,0.0,0.0,0.0,0.0,True,1,0,True,False,False,False,False,False,False,0.0,1,0,True
3,False,0,41.0,0.0,2.011827945727636,0.0,2.060799168582472,0.0,True,1,0,True,False,False,False,False,False,False,2.1252067800397274,0,0,False
3,False,0,7.0,0.0,0.0,0.0,0.0,0.0,True,1,0,True,False,False,False,False,False,False,0.0,1,0,True
1,False,0,20.0,0.5265890341390446,2.032694916281349,0.0,1.4087998161504007,0.0,False,6,0,False,True,False,False,False,False,False,2.036420868292835,0,1,False
1,True,2,44.0,0.0,0.0,0.0,0.0,0.0,True,6,0,False,True,False,False,False,False,False,0.0,1,1,False
1,False,0,42.0,2.09032877330116,0.0,0.0,1.6551961525056738,0.5265890341390446,False,5,0,False,False,True,False,False,False,False,2.09723450422445,0,1,False
1,False,0,29.0,0.0,0.959134838920824,0.0,0.0,2.055140517070435,False,6,0,False,True,False,False,False,False,False,2.055705186920661,0,1,False
3,False,1,22.0,0.0,2.234864760772205,1.4576463830228739,2.1757892964398375,1.9665988343400544,True,1,0,True,False,False,False,False,False,False,2.2901909786140813,0,0,False
3,False,0,21.0,0.0,2.191630874617997,0.0,1.949941799623649,1.9914500672545563,True,1,0,True,False,False,False,False,False,False,2.2240392464062064,0,0,False
1,True,0,21.0,0.0,0.0,0.0,0.0,0.0,False,6,1,False,True,False,False,False,False,False,0.0,1,1,False
1,True,0,21.0,0.0,0.0,0.0,0.0,0.0,False,6,1,False,True,False,False,False,False,False,0.0,1,1,False
2,True,0,13.0,0.0,0.0,0.0,0.0,0.0,True,5,1,False,False,True,False,False,False,False,0.0,1,1,True
1,True,2,16.0,0.0,0.0,0.0,0.0,0.0,True,6,0,False,True,False,False,False,False,False,0.0,1,1,True
2,True,1,36.0,0.0,0.0,0.0,0.0,0.0,True,5,1,False,False,True,False,False,False,False,0.0,1,1,False
1,True,0,36.0,0.0,0.0,0.0,0.0,0.0,True,6,0,False,True,False,False,False,False,False,0.0,1,1,False
1,False,2,26.0,1.6985302777514544,1.9365657970706844,0.0,0.0,1.6783497616208911,False,6,1,False,True,False,False,False,False,False,1.9869724729359572,0,1,False
3,True,0,28.0,0.0,0.0,0.0,0.0,0.0,True,2,1,True,False,False,False,False,False,False,0.0,1,1,False
1,False,0,14.0,0.0,0.0,1.9851852342139535,1.8851357588170432,1.712589050021264,False,6,0,False,True,False,False,False,False,False,2.0534294646538025,0,0,True
1,True,0,29.0,0.0,0.0,0.0,0.0,0.0,False,6,0,False,True,False,False,False,False,False,0.0,1,0,False
2,False,0,19.0,1.978033068016178,0.0,1.9432515053140835,1.804210600378433,1.8622302516766631,False,5,1,False,False,True,False,False,False,False,2.0995379367724865,0,1,False
1,False,0,51.0,1.7067206012930416,0.0,0.0,2.051838053775534,0.0,False,5,1,False,False,True,False,False,False,False,2.064246149825027,0,1,False
1,True,0,64.0,0.0,0.0,0.0,0.0,0.0,True,6,0,False,True,False,False,False,False,False,0.0,1,1,False
3,True,0,41.0,0.0,0.0,0.0,0.0,0.0,True,1,1,True,False,False,False,False,False,False,0.0,1,1,False
1,True,0,27.0,0.0,0.0,0.0,0.0,0.0,False,6,0,False,True,False,False,False,False,False,0.0,1,0,False
1,True,1,16.0,0.0,0.0,0.0,0.0,0.0,True,6,0,False,True,False,False,False,False,False,0.0,1,0,True
1,False,0,20.0,0.0,2.051692270588114,1.026672031199051,1.448822238365871,1.9735870328878404,False,5,0,False,False,True,False,False,False,False,2.109599866397226,0,1,False
3,True,0,31.0,0.0,0.0,0.0,0.0,0.0,True,1,1,True,False,False,False,False,False,False,0.0,1,0,False
3,False,0,38.0,0.0,2.0617376107948178,0.0,0.0,2.1389513543345293,False,1,1,True,False,False,False,False,False,False,2.1879379779253716,0,0,False
3,True,1,59.0,0.0,0.0,0.0,0.0,0.0,True,1,1,True,False,False,False,False,False,False,0.0,1,0,False
3,True,0,18.0,0.0,0.0,0.0,0.0,0.0,True,1,1,True,False,False,False,False,False,False,0.0,1,0,True
3,True,0,33.0,0.0,0.0,0.0,0.0,0.0,True,2,0,True,False,False,False,False,False,False,0.0,1,0,False
3,False,0,33.0,0.0,1.9990196811606853,0.0,0.8697416861919439,2.281388944568977,False,2,0,True,False,False,False,False,False,False,2.2901768447633595,0,0,False
3,False,1,49.0,0.0,2.3104292422137793,1.327761429538331,1.7935304491330344,1.8225126721028055,True,2,0,True,False,False,False,False,False,False,2.3142189776318203,0,0,False
1,False,1,4.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,True,False,False,False,False,False,0.0,1,0,True
1,False,1,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,True,False,False,False,False,False,0.0,1,0,True
1,False,1,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,True,False,False,False,False,False,0.0,1,0,True
1,False,0,24.0,0.5265890341390446,1.9668981094094211,0.959134838920824,0.0,1.9220287795310242,False,6,1,False,True,False,False,False,False,False,2.0414748894436863,0,0,False
3,False,0,52.0,0.0,0.0,0.0,0.0,0.0,False,1,1,True,False,False,False,False,False,False,0.0,1,1,False
1,False,2,50.0,1.7585509609170316,1.9914500672545563,0.0,1.223156202527103,0.0,False,5,0,False,False,True,False,False,False,False,2.0197833055673775,0,1,False
1,False,2,31.0,0.0,2.0072122107985986,0.5265890341390446,0.0,1.2917246727283112,False,5,1,False,False,True,False,False,False,False,2.0101702792613447,0,1,False
1,True,0,25.0,0.0,0.0,0.0,0.0,0.0,False,6,1,False,True,False,False,False,False,False,0.0,1,0,False
1,False,2,62.0,0.8697416861919439,0.0,2.194505846990868,0.0,0.0,True,5,1,False,False,True,False,False,False,False,2.194620680060383,0,0,False
3,False,0,49.0,0.0,2.143141302564104,0.0,1.8112342343546721,2.1296783179233363,False,4,0,True,False,False,False,False,False,False,2.220273832907806,0,0,False
3,True,0,24.0,0.0,0.0,0.0,0.0,0.0,True,4,0,True,False,False,False,False,False,False,0.0,1,0,False
3,False,0,33.0,0.0,2.2036145837797894,0.0,1.7720331658588133,0.0,True,4,0,True,False,False,False,False,False,False,2.2080918524847233,0,0,False
1,False,0,20.0,0.0,1.9916940006601098,1.4087998161504007,0.0,1.026672031199051,True,5,0,False,False,True,False,False,False,False,1.9978680511276934,0,1,False
3,False,1,46.0,0.0,0.0,0.0,2.120226297233107,2.200489557104345,False,0,0,True,False,False,False,False,False,False,2.2442771658680707,0,1,False
3,False,0,26.0,0.0,0.0,0.0,0.0,0.0,False,3,1,True,False,False,False,False,False,False,0.0,1,0,False
3,False,0,52.0,1.0804178182729878,2.169663664343269,1.2484412575662103,2.0853636241521643,0.5265890341390446,False,3,1,True,False,False,False,False,False,False,2.214933939131339,0,0,False
2,False,0,28.0,1.8896075013631948,0.0,2.020549974511097,2.060664466580636,0.0,False,5,1,False,False,True,False,False,False,False,2.146621698780348,0,0,False
2,True,0,39.0,0.0,0.0,0.0,0.0,0.0,True,5,1,False,False,True,False,False,False,False,0.0,1,0,False
3,False,0,29.0,0.959134838920824,2.2130133593086962,0.0,0.0,0.0,True,3,1,True,False,False,False,False,False,False,2.213140452441683,0,0,False
3,False,1,19.0,0.0,2.1049115704761308,0.0,2.1366914270248936,1.5341940066777084,True,3,1,True,False,False,False,False,False,False,2.203018482376109,0,0,False
1,False,0,15.0,0.0,0.0,0.0,1.0804178182729878,2.0028540398346517,False,5,1,False,False,True,False,False,False,False,2.0041783736409347,0,1,True
1,False,0,33.0,1.570002974208493,2.0078523377987656,1.372306733580753,1.7182404735813999,0.0,False,4,0,True,False,False,False,False,False,False,2.037416521841526,0,1,False
3,False,0,47.0,0.0,2.3298235463277845,0.0,1.8890567804069143,1.6853704905634923,True,2,0,True,False,False,False,False,False,False,2.3329829664916133,0,0,False
3,False,0,34.0,0.0,2.275946578571748,0.0,2.166986504843637,1.998330037241074,True,2,0,True,False,False,False,False,False,False,2.314077801635216,0,0,False
3,True,1,26.0,0.0,0.0,0.0,0.0,0.0,True,2,0,True,False,False,False,False,False,False,0.0,1,0,False
3,True,0,15.0,0.0,0.0,0.0,0.0,0.0,True,2,0,True,False,False,False,False,False,False,0.0,1,0,True
2,True,0,27.0,0.0,0.0,0.0,0.0,0.0,True,5,1,False,False,True,False,False,False,False,0.0,1,0,False
2,False,0,27.0,1.9874782861614542,0.0,2.0938859846204436,0.0,0.5265890341390446,False,5,1,False,False,True,False,False,False,False,2.1378938883917833,0,0,False
2,False,0,38.0,1.6495606454510718,0.0,2.066827709147945,0.0,0.0,False,3,1,True,False,False,False,False,False,False,2.0749484142360584,0,1,False
1,False,0,21.0,1.8378799982871266,1.026672031199051,2.0168627910532773,1.2711498482847257,1.3973634811730353,False,6,1,False,True,False,False,False,False,False,2.055564282606716,0,0,False
1,False,0,1.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,True,False,False,False,False,False,0.0,1,0,True
1,False,0,38.0,0.0,2.0710845977097856,1.4298455472897516,0.0,0.0,True,5,1,False,False,True,False,False,False,False,2.073875154099516,0,0,False
1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,False,6,1,False,True,False,False,False,False,False,0.0,1,0,True
2,False,0,32.0,2.0979113692514244,0.0,2.080278095026122,1.1947055233182955,0.0,False,5,1,True,False,False,False,False,False,False,2.1721294685779653,0,1,False
1,True,0,27.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,True,False,False,False,False,False,0.0,1,1,False
3,True,1,48.0,0.0,0.0,0.0,0.0,0.0,True,1,1,True,False,False,False,False,False,False,0.0,1,1,False
2,False,1,22.0,1.7627277196400848,0.0,2.1371606803788974,0.0,2.0697249748005717,False,5,0,False,False,True,False,False,False,False,2.1942373905156214,0,1,False
1,False,1,28.0,0.5265890341390446,0.0,2.048286744324448,0.0,0.0,False,5,0,False,False,True,False,False,False,False,2.0484369434843095,0,1,False
1,False,0,19.0,1.7599564649868773,1.8150956430032537,1.6034785735048491,0.0,1.9662988278566547,False,6,1,False,True,False,False,False,False,False,2.0408350920247402,0,1,False
2,True,0,37.0,0.0,0.0,0.0,0.0,0.0,False,5,1,False,False,True,False,False,False,False,0.0,1,0,False
2,True,0,46.0,0.0,0.0,0.0,0.0,0.0,True,5,1,False,False,True,False,False,False,False,0.0,1,0,False
1,True,0,26.0,0.0,0.0,0.0,0.0,0.0,True,6,0,False,True,False,False,False,False,False,0.0,1,1,False
1,False,0,16.0,0.0,0.0,2.025962863996416,0.0,0.5265890341390446,True,6,1,False,True,False,False,False,False,False,2.0261451097704404,0,0,True
1,True,0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,True,False,False,False,False,False,0.0,1,0,True
1,True,0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,True,False,False,False,False,False,0.0,1,0,True
1,False,0,26.0,0.0,2.0006135105853975,0.0,0.0,1.8502315274246866,False,6,1,False,True,False,False,False,False,False,2.0408350920247402,0,0,False
1,True,2,13.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,False,False,True,False,False,False,0.0,1,0,True
3,True,1,23.0,0.0,0.0,0.0,0.0,0.0,True,1,0,True,False,False,False,False,False,False,0.0,1,0,False
3,True,0,70.0,0.0,0.0,0.0,0.0,0.0,True,1,0,True,False,False,False,False,False,False,0.0,1,0,False
2,True,0,21.0,0.0,0.0,0.0,0.0,0.0,True,5,0,False,False,True,False,False,False,False,0.0,1,1,False
2,True,0,40.0,0.0,0.0,0.0,0.0,0.0,True,5,1,False,False,True,False,False,False,False,0.0,1,1,False
2,False,0,18.0,2.0279520476009263,0.0,2.019590851607455,0.5265890341390446,0.0,False,5,1,False,False,True,False,False,False,False,2.111487854065398,0,1,True
1,False,0,23.0,0.5265890341390446,0.0,2.0357522954503473,1.1622831138840004,0.0,True,5,0,False,False,True,False,False,False,False,2.0372511751490663,0,1,False
1,True,0,15.0,0.0,0.0,0.0,0.0,0.0,True,6,0,False,True,False,False,False,False,False,0.0,1,1,True
2,False,1,28.0,2.0408350920247402,0.0,1.496434016604423,2.0279520476009263,0.0,False,5,1,False,False,True,False,False,False,False,2.1236229385611476,0,0,False
2,True,0,45.0,0.0,0.0,0.0,0.0,0.0,True,5,1,False,False,True,False,False,False,False,0.0,1,0,False
2,False,0,18.0,2.1362200787757395,1.5957092304038698,1.8928641420201489,0.7412763113750154,0.0,False,4,1,True,False,False,False,False,False,False,2.1565280667451785,0,1,True
1,False,0,23.0,0.0,1.4892992254175486,0.0,1.7356879059276584,1.993387792889887,False,5,1,False,False,True,False,False,False,False,2.02225683376326,0,1,False
2,False,0,36.0,2.100953286004641,0.0,1.1247482629090362,1.372306733580753,0.0,False,5,1,True,False,False,False,False,False,False,2.1032721024707652,0,0,False
2,True,0,25.0,0.0,0.0,0.0,0.0,0.0,True,5,0,False,False,True,False,False,False,False,0.0,1,0,False
3,True,1,28.0,0.0,0.0,0.0,0.0,0.0,True,0,0,True,False,False,False,False,False,False,0.0,1,1,False
1,False,1,29.0,0.0,1.223156202527103,0.0,0.0,2.0246791008299514,False,5,1,False,False,True,False,False,False,False,2.0265087481035677,0,1,False
1,False,0,31.0,0.5265890341390446,1.742136743805324,1.8896075013631948,1.4660765372061442,1.9361837416040704,False,4,0,True,False,False,False,False,False,False,2.037416521841526,0,1,False
1,True,2,14.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,True,False,False,False,False,False,0.0,1,1,True
2,True,0,31.0,0.0,0.0,0.0,0.0,0.0,True,5,0,False,False,True,False,False,False,False,0.0,1,1,False
3,False,0,39.0,0.0,2.190441492807356,0.0,1.77073964639405,1.781985597277665,True,2,1,True,False,False,False,False,False,False,2.2006337510605163,0,0,False
3,True,1,17.0,0.0,0.0,0.0,0.0,0.0,True,2,1,True,False,False,False,False,False,False,0.0,1,0,True
3,True,0,56.0,0.0,0.0,0.0,0.0,0.0,True,2,1,True,False,False,False,False,False,False,0.0,1,0,False
1,False,0,36.0,0.0,1.223156202527103,0.0,0.0,0.0,False,5,0,False,False,True,False,False,False,False,1.223156202527103,0,1,False
2,False,1,21.0,2.079824650632536,0.0,2.140905937813871,0.0,0.0,False,3,0,True,False,False,False,False,False,False,2.194926259922791,0,1,False
1,False,0,48.0,0.0,2.1392140712655263,0.0,0.0,1.026672031199051,True,6,1,False,True,False,False,False,False,False,2.1395415487199125,0,1,False
1,True,0,53.0,0.0,0.0,0.0,0.0,0.0,False,6,0,False,True,False,False,False,False,False,0.0,1,0,False
1,True,2,5.0,0.0,0.0,0.0,0.0,0.0,False,6,0,False,True,False,False,False,False,False,0.0,1,0,True
1,True,0,21.0,0.0,0.0,0.0,0.0,0.0,False,6,0,False,True,False,False,False,False,False,0.0,1,0,False
3,False,1,50.0,0.959134838920824,1.8538724045702297,0.0,2.1811312800541236,1.9572644719401497,False,1,0,True,False,False,False,False,False,False,2.206406727534443,0,0,False
3,True,0,18.0,0.0,0.0,0.0,0.0,0.0,True,1,0,True,False,False,False,False,False,False,0.0,1,0,True
2,False,0,28.0,0.8697416861919439,0.0,0.0,1.9158946735023363,2.1550163361850214,False,5,1,True,False,False,False,False,False,False,2.1721294685779653,0,1,False
1,False,0,28.0,2.03372304777675,0.0,0.5265890341390446,1.880506958839086,1.4576463830228739,True,5,1,False,False,True,False,False,False,False,2.0742340553907352,0,1,False
1,True,0,18.0,0.0,0.0,0.0,0.0,0.0,True,6,0,False,True,False,False,False,False,False,0.0,1,1,True
2,False,0,37.0,1.6807250824647135,0.0,0.0,2.1960262383720557,0.0,False,3,1,True,False,False,False,False,False,False,2.198926163153343,0,0,False
2,True,0,19.0,0.0,0.0,0.0,0.0,0.0,True,5,1,False,False,True,False,False,False,False,0.0,1,0,False
2,False,0,27.0,1.8750984179960517,0.0,1.6466671712706678,2.041315273644163,1.6144954397020792,False,3,1,True,False,False,False,False,False,False,2.08876831157091,0,1,False
2,False,2,37.0,0.8697416861919439,0.0,2.0393824002626744,1.6759380249901916,0.0,True,3,1,True,False,False,False,False,False,False,2.0515463005399557,0,1,False
2,True,0,43.0,0.0,0.0,0.0,0.0,0.0,True,5,1,False,False,True,False,False,False,False,0.0,1,0,False
2,False,0,17.0,2.126914898479161,0.0,2.1380929728676588,0.0,0.0,True,3,1,True,False,False,False,False,False,False,2.211572161178827,0,0,True
2,False,1,21.0,2.1811312800541236,1.927472325029152,2.0863318542781917,1.781985597277665,1.9889831088012713,False,4,1,True,False,False,False,False,False,False,2.248382835739577,0,0,False
2,False,1,55.0,1.3105061862047918,0.0,0.0,2.2232404011802753,0.5265890341390446,False,3,1,True,False,False,False,False,False,False,2.22366916656764,0,0,False
1,True,0,14.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,True,False,False,False,False,False,0.0,1,1,True
1,True,0,24.0,0.0,0.0,0.0,0.0,0.0,False,6,1,False,True,False,False,False,False,False,0.0,1,1,False
1,True,2,26.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,True,False,False,False,False,False,0.0,1,1,False
1,False,1,19.0,0.0,1.919871631657153,1.9785775703622708,0.5265890341390446,0.0,True,6,0,False,True,False,False,False,False,False,2.046468786074801,0,1,False
1,False,0,20.0,0.0,0.0,2.185663864809743,1.5224670302876946,1.9216002545355522,False,5,1,False,False,True,False,False,False,False,2.2002367148287854,0,1,False
1,False,0,14.0,1.4892992254175486,1.6281310150671582,0.0,1.9948208116399944,0.0,False,5,1,False,False,True,False,False,False,False,2.014271562005882,0,1,True
2,True,0,19.0,0.0,0.0,0.0,0.0,0.0,True,5,1,False,False,True,False,False,False,False,0.0,1,1,False
1,False,2,15.0,1.696412959743625,1.9350305802211858,1.8052356503890232,1.026672031199051,0.0,True,6,0,False,True,False,False,False,False,False,2.006353291328953,0,1,True
1,False,0,25.0,1.3852268599316875,0.0,0.0,2.131387325497032,0.0,False,6,1,False,True,False,False,False,False,False,2.132721032970294,0,1,False
1,False,2,24.0,0.0,1.5099182003836584,0.0,1.6942663054703442,2.0755402387771773,False,5,0,False,False,True,False,False,False,False,2.0885585696726583,0,1,False
1,False,0,22.0,0.0,0.959134838920824,0.0,0.0,2.0974283221811665,True,5,1,False,False,True,False,False,False,False,2.097814930441732,0,1,False
2,False,0,26.0,2.0884535488481344,1.1247482629090362,0.0,1.1247482629090362,0.0,False,5,1,False,False,True,False,False,False,False,2.0899148078203313,0,1,False
2,True,1,23.0,0.0,0.0,0.0,0.0,0.0,True,5,1,True,False,False,False,False,False,False,0.0,1,1,False
1,False,2,20.0,0.0,0.0,0.5265890341390446,0.0,2.1660276948898316,False,5,0,False,False,True,False,False,False,False,2.1660783821168725,0,1,False
1,False,0,53.0,1.9140867590359603,1.757131886054717,1.3105061862047918,1.9617085993863232,0.0,True,6,1,False,True,False,False,False,False,False,2.055564282606716,0,1,False
1,False,0,55.0,1.5604997616108316,0.959134838920824,2.0922741087736543,0.0,0.8697416861919439,True,5,0,False,False,True,False,False,False,False,2.097137466283643,0,1,False
1,False,0,22.0,0.0,0.0,0.0,2.0290228891812925,1.4818766360989102,False,6,1,False,True,False,False,False,False,False,2.034063738526142,0,1,False
2,False,0,35.0,1.9957667194465685,0.0,1.9644832377931056,1.4196068415100236,0.0,False,3,1,True,False,False,False,False,False,False,2.0749484142360584,0,0,False
2,False,0,40.0,2.0372511751490663,0.0,1.7026798402849839,0.0,0.0,False,3,1,True,False,False,False,False,False,False,2.050960542607786,0,0,False
1,False,0,22.0,0.0,0.0,0.0,0.0,2.1263238701802942,False,4,1,True,False,False,False,False,False,False,2.1263238701802942,0,1,False
2,False,2,22.0,1.8354346948604652,0.5265890341390446,2.0099614252030538,1.327761429538331,1.4892992254175486,True,3,1,True,False,False,False,False,False,False,2.0515463005399557,0,0,False
2,False,0,21.0,1.927472325029152,1.7467966996992919,0.0,1.9727350380661053,0.0,False,4,1,True,False,False,False,False,False,False,2.062004310538389,0,0,False
1,True,2,64.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,True,False,False,False,False,False,0.0,1,1,False
3,True,0,40.0,0.0,0.0,0.0,0.0,0.0,True,1,0,True,False,False,False,False,False,False,0.0,1,1,False
2,False,0,8.0,0.0,0.0,0.0,0.0,0.0,True,5,1,False,False,True,False,False,False,False,0.0,1,1,True
1,False,0,25.0,0.0,2.0414748894436863,1.7047134862451474,1.2711498482847257,0.0,False,6,1,False,True,False,False,False,False,False,2.0565469575305078,0,1,False
1,False,1,19.0,2.0048350446551164,0.0,1.579009137828587,0.0,1.3105061862047918,False,6,1,False,False,False,True,False,False,False,2.0172564188484525,0,1,False
1,True,0,24.0,0.0,0.0,0.0,0.0,0.0,True,6,0,False,True,False,False,False,False,False,0.0,1,1,False
2,False,0,11.0,0.0,0.0,0.0,0.0,0.0,True,5,0,False,False,True,False,False,False,False,0.0,1,1,True
1,True,1,31.0,0.0,0.0,0.0,0.0,0.0,True,6,1,False,True,False,False,False,False,False,0.0,1,1,False
